0	1	1
0	2	1
0	3	1
0	4	1
0	5	1
0	7	1
0	8	1
0	10	1
0	11	1
0	12	1
0	13	1
0	14	1
0	15	1
0	16	1
0	17	1
0	18	1
0	19	1
0	20	1
0	21	1
0	22	1
0	24	1
0	25	1
0	27	1
0	28	1
0	29	1
0	30	1
1	33	1
1	34	1
1	35	1
1	38	1
1	39	1
1	40	1
1	41	1
1	42	1
1	43	1
1	44	1
1	45	1
1	46	1
1	47	1
1	48	1
1	50	1
1	51	1
1	52	1
1	54	1
1	55	1
1	56	1
1	58	1
1	59	1
1	60	1
1	61	1
1	63	1
1	64	1
1	65	1
1	66	1
1	67	1
1	68	1
1	69	1
1	70	1
1	71	1
1	72	1
1	73	1
1	74	1
1	75	1
2	96	1
2	97	1
2	78	1
2	79	1
2	80	1
2	82	1
2	83	1
2	84	1
2	85	1
2	86	1
2	87	1
2	90	1
2	91	1
2	92	1
2	93	1
2	95	1
3	98	1
3	101	1
3	103	1
3	104	1
3	105	1
3	106	1
3	107	1
3	108	1
3	109	1
3	110	1
3	111	1
3	112	1
3	113	1
3	114	1
3	115	1
3	116	1
3	117	1
3	118	1
4	128	1
4	129	1
4	130	1
4	131	1
4	132	1
4	133	1
4	134	1
4	135	1
4	136	1
4	137	1
4	138	1
4	139	1
4	140	1
4	141	1
4	143	1
4	144	1
4	121	1
4	122	1
4	123	1
4	124	1
4	125	1
4	126	1
4	127	1
5	147	1
5	149	1
5	150	1
5	151	1
5	152	1
5	154	1
5	155	1
5	156	1
5	157	1
5	158	1
5	161	1
5	162	1
5	163	1
5	164	1
5	166	1
5	167	1
5	168	1
5	169	1
5	170	1
5	172	1
5	173	1
5	174	1
5	175	1
5	176	1
5	178	1
5	179	1
5	180	1
5	181	1
5	182	1
5	183	1
5	185	1
5	186	1
5	187	1
5	188	1
5	189	1
5	190	1
5	191	1
5	192	1
5	193	1
5	89	1
6	196	1
6	198	1
6	199	1
6	200	1
6	201	1
6	202	1
6	204	1
6	205	1
6	206	1
6	208	1
6	209	1
6	210	1
6	211	1
6	212	1
6	213	1
6	214	1
6	215	1
6	216	1
6	217	1
6	218	1
6	219	1
6	220	1
6	222	1
6	223	1
6	224	1
6	225	1
6	226	1
6	227	1
6	229	1
6	230	1
6	231	1
6	232	1
6	234	1
6	235	1
6	236	1
6	237	1
6	238	1
7	256	1
7	258	1
7	259	1
7	260	1
7	261	1
7	262	1
7	263	1
7	264	1
7	265	1
7	266	1
7	267	1
7	268	1
7	269	1
7	270	1
7	271	1
7	272	1
7	273	1
7	274	1
7	275	1
7	276	1
7	277	1
7	278	1
7	279	1
7	282	1
7	283	1
7	284	1
7	286	1
7	288	1
7	289	1
7	290	1
7	291	1
7	292	1
7	293	1
7	294	1
7	295	1
7	296	1
7	297	1
7	298	1
7	299	1
7	300	1
7	301	1
7	302	1
7	303	1
7	304	1
7	247	1
7	248	1
7	249	1
7	250	1
7	251	1
7	252	1
7	253	1
7	254	1
8	320	1
8	321	1
8	322	1
8	323	1
8	324	1
8	306	1
8	115	1
8	311	1
8	312	1
8	313	1
8	314	1
8	315	1
8	316	1
8	317	1
8	318	1
8	319	1
9	384	1
9	385	1
9	386	1
9	387	1
9	388	1
9	389	1
9	390	1
9	391	1
9	393	1
9	394	1
9	395	1
9	396	1
9	398	1
9	283	1
9	292	1
9	325	1
9	326	1
9	328	1
9	330	1
9	331	1
9	332	1
9	333	1
9	334	1
9	336	1
9	337	1
9	338	1
9	339	1
9	340	1
9	341	1
9	342	1
9	343	1
9	346	1
9	347	1
9	349	1
9	350	1
9	351	1
9	352	1
9	353	1
9	354	1
9	355	1
9	356	1
9	357	1
9	360	1
9	361	1
9	363	1
9	365	1
9	366	1
9	367	1
9	368	1
9	369	1
9	370	1
9	371	1
9	372	1
9	374	1
9	375	1
9	376	1
9	377	1
9	378	1
9	379	1
9	380	1
9	381	1
10	399	1
10	400	1
10	401	1
10	402	1
10	403	1
10	405	1
10	406	1
10	408	1
10	409	1
10	411	1
10	412	1
10	413	1
10	414	1
10	416	1
10	39	1
10	49	1
10	52	1
10	55	1
10	68	1
10	75	1
11	0	1
11	11	1
11	12	1
11	14	1
11	16	1
11	28	1
11	29	1
11	31	1
11	417	1
11	418	1
11	419	1
11	420	1
11	421	1
11	422	1
11	423	1
11	424	1
11	425	1
11	426	1
11	427	1
11	428	1
11	429	1
11	430	1
11	431	1
11	432	1
11	433	1
11	435	1
11	436	1
11	437	1
11	438	1
11	439	1
11	440	1
11	441	1
11	442	1
11	443	1
11	445	1
11	448	1
11	450	1
11	451	1
11	452	1
11	453	1
11	454	1
11	455	1
11	456	1
11	457	1
11	458	1
11	459	1
11	460	1
11	462	1
11	463	1
11	465	1
11	466	1
11	468	1
11	469	1
11	470	1
11	471	1
11	472	1
11	473	1
11	474	1
11	475	1
12	482	1
12	484	1
12	133	1
12	488	1
12	489	1
12	490	1
12	491	1
12	492	1
12	140	1
12	494	1
12	399	1
12	493	1
12	496	1
12	498	1
12	497	1
12	495	1
13	512	1
13	513	1
13	76	1
13	491	1
13	492	1
13	493	1
13	498	1
13	499	1
13	500	1
13	501	1
13	502	1
13	503	1
13	504	1
13	505	1
13	506	1
13	507	1
13	508	1
13	509	1
13	510	1
13	511	1
14	518	1
14	519	1
14	520	1
14	521	1
14	522	1
14	523	1
14	524	1
14	527	1
14	528	1
14	529	1
14	530	1
14	531	1
14	532	1
14	533	1
14	534	1
14	535	1
14	538	1
14	539	1
14	540	1
15	542	1
15	543	1
15	544	1
15	545	1
15	547	1
15	548	1
15	549	1
15	551	1
15	552	1
15	553	1
15	554	1
15	556	1
15	558	1
15	559	1
15	560	1
15	561	1
15	562	1
15	563	1
15	564	1
15	565	1
15	566	1
15	567	1
16	512	1
16	399	1
16	568	1
16	569	1
16	570	1
16	571	1
16	572	1
16	573	1
16	575	1
16	576	1
16	577	1
16	579	1
16	580	1
16	581	1
16	582	1
16	583	1
16	584	1
16	585	1
16	76	1
16	495	1
17	1	1
17	4	1
17	11	1
17	430	1
17	586	1
17	587	1
17	588	1
17	589	1
17	590	1
17	591	1
17	593	1
17	465	1
17	594	1
17	595	1
17	597	1
17	598	1
17	599	1
17	600	1
17	596	1
17	602	1
17	603	1
17	601	1
17	605	1
17	606	1
17	607	1
17	608	1
17	609	1
17	610	1
17	611	1
17	612	1
17	604	1
17	615	1
17	616	1
17	617	1
17	618	1
17	619	1
17	620	1
17	621	1
17	624	1
17	626	1
17	630	1
18	640	1
18	641	1
18	642	1
18	643	1
18	644	1
18	645	1
18	646	1
18	647	1
18	648	1
18	649	1
18	650	1
18	651	1
18	652	1
18	653	1
18	654	1
18	158	1
18	116	1
18	118	1
18	633	1
18	634	1
18	637	1
18	638	1
18	639	1
19	130	1
19	131	1
19	136	1
19	139	1
19	140	1
19	143	1
19	657	1
19	658	1
19	659	1
19	660	1
19	661	1
19	662	1
19	663	1
19	664	1
19	665	1
19	666	1
19	667	1
20	672	1
20	673	1
20	674	1
20	675	1
20	676	1
20	677	1
20	678	1
20	679	1
20	680	1
20	682	1
20	683	1
20	684	1
20	685	1
20	686	1
20	687	1
20	690	1
21	704	1
21	705	1
21	706	1
21	707	1
21	708	1
21	710	1
21	712	1
21	692	1
21	693	1
21	694	1
21	695	1
21	696	1
21	697	1
21	699	1
21	700	1
21	701	1
21	702	1
21	703	1
22	715	1
22	716	1
22	717	1
22	718	1
22	719	1
22	720	1
22	721	1
22	722	1
22	723	1
22	724	1
22	725	1
22	726	1
22	727	1
22	728	1
22	729	1
22	730	1
23	768	1
23	769	1
23	770	1
23	771	1
23	772	1
23	773	1
23	774	1
23	775	1
23	780	1
23	734	1
23	735	1
23	736	1
23	738	1
23	740	1
23	741	1
23	743	1
23	744	1
23	745	1
23	746	1
23	747	1
23	748	1
23	750	1
23	751	1
23	752	1
23	753	1
23	754	1
23	755	1
23	756	1
23	757	1
23	759	1
23	760	1
23	761	1
23	762	1
23	763	1
23	764	1
23	765	1
23	766	1
23	767	1
24	781	1
24	654	1
24	782	1
24	784	1
24	785	1
24	786	1
24	787	1
24	783	1
24	789	1
24	790	1
24	791	1
24	792	1
24	793	1
24	794	1
24	795	1
24	796	1
24	797	1
24	798	1
25	804	1
25	324	1
25	807	1
25	808	1
25	809	1
25	810	1
25	811	1
25	812	1
25	813	1
25	814	1
25	815	1
25	816	1
25	817	1
25	818	1
25	819	1
25	820	1
25	821	1
26	824	1
26	825	1
26	827	1
26	828	1
26	829	1
26	830	1
26	832	1
26	833	1
26	834	1
26	835	1
26	836	1
26	837	1
26	840	1
26	841	1
26	842	1
26	843	1
26	844	1
26	845	1
26	847	1
26	848	1
26	849	1
26	850	1
26	851	1
26	852	1
26	853	1
26	854	1
26	855	1
26	856	1
26	857	1
26	858	1
26	859	1
26	860	1
26	861	1
26	862	1
26	863	1
26	864	1
26	865	1
26	866	1
27	896	1
27	898	1
27	899	1
27	900	1
27	901	1
27	902	1
27	903	1
27	904	1
27	905	1
27	906	1
27	907	1
27	908	1
27	909	1
27	910	1
27	911	1
27	913	1
27	914	1
27	915	1
27	28	1
27	47	1
27	75	1
27	869	1
27	870	1
27	871	1
27	872	1
27	874	1
27	875	1
27	877	1
27	878	1
27	879	1
27	880	1
27	883	1
27	885	1
27	886	1
27	887	1
27	889	1
27	890	1
27	892	1
27	893	1
27	894	1
27	895	1
28	917	1
28	918	1
28	919	1
28	921	1
28	923	1
28	924	1
28	925	1
28	926	1
28	927	1
28	928	1
28	929	1
28	930	1
28	931	1
28	932	1
28	933	1
28	934	1
28	935	1
28	936	1
28	577	1
28	71	1
29	939	1
29	940	1
29	941	1
29	942	1
29	943	1
29	944	1
29	945	1
29	946	1
29	947	1
29	949	1
29	950	1
29	951	1
29	953	1
29	954	1
29	955	1
29	956	1
29	957	1
29	958	1
29	959	1
29	960	1
29	961	1
29	962	1
29	963	1
29	964	1
29	966	1
29	967	1
29	969	1
29	972	1
29	974	1
29	975	1
29	977	1
29	978	1
29	980	1
29	981	1
29	982	1
29	983	1
29	984	1
29	986	1
29	987	1
29	988	1
29	989	1
29	990	1
29	991	1
29	992	1
29	993	1
29	995	1
29	996	1
29	997	1
29	998	1
29	999	1
29	1000	1
29	1001	1
29	1002	1
29	1003	1
29	1004	1
30	1024	1
30	517	1
30	918	1
30	47	1
30	573	1
30	1007	1
30	1008	1
30	1009	1
30	1010	1
30	1011	1
30	1012	1
30	1013	1
30	1014	1
30	1015	1
30	1016	1
30	1017	1
30	1020	1
30	1021	1
30	1022	1
30	1023	1
31	1027	1
31	1028	1
31	1030	1
31	1031	1
31	1032	1
31	1034	1
31	1036	1
31	1037	1
31	1038	1
31	1039	1
31	1040	1
31	1041	1
31	1042	1
31	1043	1
31	1044	1
31	1045	1
31	1046	1
31	1047	1
31	1049	1
31	1050	1
31	1051	1
31	1052	1
31	1053	1
31	1054	1
32	1055	1
32	1056	1
32	1057	1
32	1058	1
32	1059	1
32	1060	1
32	1063	1
32	1066	1
32	1067	1
32	1068	1
32	1069	1
32	1071	1
32	1072	1
32	1073	1
32	1074	1
32	1075	1
32	1076	1
32	1077	1
32	1078	1
32	1079	1
33	1	1
33	3	1
33	4	1
33	5	1
33	6	1
33	11	1
33	19	1
33	24	1
33	33	1
33	42	1
33	1080	1
33	1081	1
33	1082	1
33	1083	1
33	1084	1
33	1085	1
33	1086	1
33	1087	1
33	1089	1
33	1093	1
33	1094	1
33	71	1
33	1096	1
33	1095	1
33	74	1
33	1099	1
33	1100	1
33	1102	1
33	1103	1
33	1104	1
33	593	1
33	1106	1
33	595	1
33	1108	1
33	1109	1
33	1110	1
33	1111	1
33	1112	1
33	1113	1
33	1114	1
33	602	1
33	1116	1
33	1117	1
33	1119	1
33	1122	1
33	1123	1
33	1124	1
33	1126	1
33	1127	1
33	1128	1
33	1130	1
33	1131	1
33	1132	1
33	1133	1
33	1134	1
33	1135	1
33	1136	1
33	1137	1
33	1138	1
33	1139	1
33	1140	1
33	1142	1
33	1143	1
33	1146	1
33	1147	1
33	1148	1
33	1150	1
33	1151	1
33	1152	1
33	1153	1
33	1154	1
33	1155	1
33	1156	1
33	1157	1
33	1159	1
33	1160	1
33	1161	1
33	1162	1
33	1163	1
33	1165	1
33	1166	1
33	1167	1
33	1168	1
33	1169	1
33	1170	1
33	1174	1
33	1175	1
33	1176	1
33	1177	1
33	1178	1
33	1180	1
33	1181	1
33	1182	1
33	1183	1
33	1184	1
33	1185	1
33	1186	1
33	1188	1
33	1189	1
33	1190	1
33	1191	1
33	1192	1
33	1193	1
33	1194	1
33	1196	1
33	1197	1
33	877	1
33	882	1
33	893	1
33	425	1
33	426	1
33	428	1
33	435	1
33	436	1
33	437	1
33	1105	1
33	445	1
33	1107	1
33	462	1
34	1200	1
34	1201	1
34	1202	1
34	1206	1
34	1207	1
34	1208	1
34	1209	1
34	1210	1
34	1211	1
34	1212	1
34	1215	1
34	1216	1
34	1217	1
34	1218	1
34	1219	1
34	1220	1
34	1221	1
34	1222	1
34	1223	1
34	1224	1
34	1225	1
34	1226	1
34	1227	1
34	1228	1
34	1229	1
34	1230	1
34	1231	1
35	33	1
35	603	1
35	1232	1
35	1233	1
35	1234	1
35	1235	1
35	1236	1
35	1237	1
35	1239	1
35	1240	1
35	1241	1
35	1242	1
35	1243	1
35	1245	1
35	1246	1
35	1247	1
35	1248	1
35	1249	1
35	1251	1
35	1253	1
35	1254	1
35	1255	1
35	1256	1
35	1257	1
35	1258	1
35	1259	1
35	1260	1
35	1261	1
35	1262	1
35	1263	1
35	1264	1
35	1265	1
35	1267	1
35	1268	1
35	1269	1
35	1271	1
35	1272	1
35	1274	1
35	1275	1
35	1276	1
35	1277	1
35	1281	1
35	1283	1
35	1284	1
35	1285	1
35	1286	1
35	1287	1
35	1288	1
35	1289	1
35	1290	1
35	1291	1
35	1292	1
35	1293	1
35	1294	1
35	1295	1
35	1296	1
35	1297	1
35	1299	1
35	1300	1
35	1301	1
35	1302	1
35	1303	1
35	1304	1
35	1305	1
35	1306	1
35	1307	1
35	1308	1
35	1309	1
35	1310	1
35	1311	1
35	1312	1
35	1313	1
35	1315	1
35	1316	1
35	1317	1
35	1318	1
35	1319	1
35	1320	1
35	1321	1
35	1323	1
35	1324	1
35	1325	1
35	1326	1
35	1327	1
35	1328	1
35	1329	1
35	1333	1
35	1334	1
35	1335	1
35	1338	1
35	1340	1
35	1341	1
35	1342	1
35	1344	1
35	1345	1
35	1346	1
35	1347	1
35	1348	1
35	1349	1
35	1351	1
35	1352	1
35	1353	1
35	1355	1
35	1356	1
35	1357	1
35	1358	1
35	1359	1
35	1360	1
35	1361	1
35	1362	1
35	1363	1
35	1364	1
35	1365	1
35	1366	1
35	1367	1
35	1368	1
35	1369	1
35	1370	1
35	1371	1
35	1372	1
35	1374	1
35	1375	1
35	1376	1
35	1377	1
35	1378	1
35	1379	1
35	1383	1
